"PSP_STUDYID","STANDID","SPECIES","TREEID","DBH","BEST_BIOMASS","JENKINS_BIOMASS"
"HSGY","HS04","PISI","HS04000600005",158.7,17.676,26.0091
"HSGY","HS04","PISI","HS04000700006",186.0,25.5943,38.2468
"HSGY","HS04","PISI","HS04000700006",182.6,24.5165,36.5698
"HSGY","HS04","PISI","HS04000700006",185.2,25.3383,37.8482
"HSGY","HS04","PISI","HS04000700006",185.2,25.3383,37.8482
"HSGY","HS04","PISI","HS04000700006",205.2,32.1837,48.5639
"HSGY","HS04","PISI","HS04000700008",152.0,15.9844,23.423
"HSGY","HS04","PISI","HS04000700008",151.9,15.9599,23.3856
"HSGY","HS04","PISI","HS04000700008",152.3,16.0581,23.5354
"HSGY","HS04","PISI","HS04000700008",154.0,16.4792,24.1783
"HSGY","HS04","PISI","HS04000700008",158.8,17.702,26.0489
"HSGY","HS04","PISI","HS04000700013",152.9,16.206,23.7611
"HSGY","HS04","PISI","HS04000700013",156.4,17.0843,25.1033
"HSGY","HS04","PISI","HS04000700013",164.1,19.1105,28.2107
"HSGY","HS04","PISI","HS04000800016",157.3,17.3145,25.4555
"HSGY","HS04","PISI","HS04000800016",161.2,18.3322,27.0152
"HSGY","HS04","PISI","HS04000800016",160.3,18.0944,26.6504
"HSGY","HS04","PISI","HS04000900002",174.5,22.0549,32.7522
"HSGY","HS04","PISI","HS04000900002",177.3,22.889,34.0438
"HSGY","HS04","PSME","HS04000900007",168.0,20.242,29.8669
"HSGY","HS04","PSME","HS04000900007",170.8,21.0239,31.0906
"HSGY","HS04","PSME","HS04000900007",174.1,21.964,32.5701
"HSGY","HS04","PSME","HS04000900007",177.0,22.8069,33.904
"HSGY","HS04","PSME","HS04000900007",185.7,25.4284,38.097
"HSGY","HS04","PISI","HS04001000009",169.0,20.4678,30.3006
"HSGY","HS04","PISI","HS04001100007",170.3,20.8368,30.8699
"HSGY","HS04","PISI","HS04001100007",169.0,20.4678,30.3006
"HSGY","HS04","PISI","HS04001100007",169.0,20.4678,30.3006
"HSGY","HS04","PISI","HS04001100007",168.3,20.2706,29.9967
"HSGY","HS04","PISI","HS04001100007",166.8,19.8518,29.3514
"SQNP","LMCC","SEGI","LMCC000100023",248.0,26.4873,76.995
"SQNP","LMCC","SEGI","LMCC000100023",248.0,26.4873,76.995
"SQNP","LMCC","SEGI","LMCC000100023",240.5,24.4696,71.4509
"SQNP","LMCC","SEGI","LMCC000200002",250.8,27.2659,79.1278
"SQNP","LMCC","SEGI","LMCC000200002",254.0,28.1726,81.6076
"SQNP","LMCC","SEGI","LMCC000200002",252.8,27.8305,80.6724
"SQNP","LMCC","SEGI","LMCC000200003",385.0,82.4661,224.7376
"SQNP","LMCC","SEGI","LMCC000200003",383.0,81.3637,221.9029
"SQNP","LMCC","SEGI","LMCC000200003",377.5,78.3789,214.2168
"SQNP","LMCC","SEGI","LMCC000200022",280.0,36.2299,103.4579
"SQNP","LMCC","SEGI","LMCC000200022",290.0,39.6654,112.6866
"SQNP","LMCC","SEGI","LMCC000200022",265.0,31.43,90.479
"SQNP","LMCC","SEGI","LMCC000200057",196.4,14.5131,43.6546
"SQNP","LMCC","SEGI","LMCC000200057",199.0,15.0135,45.073
"SQNP","LMCC","SEGI","LMCC000200057",195.9,14.418,43.3849
"SQNP","LMCC","ABMA","LMCC000600001",192.2,38.6764,37.1608
"SQNP","LMCC","ABMA","LMCC000600001",191.5,38.3084,36.8276
"SQNP","LMCC","ABMA","LMCC000700002",153.0,21.2738,21.169
"SQNP","LMCC","SEGI","LMCC000700003",505.7,166.8792,436.9265
"SQNP","LMCC","SEGI","LMCC000700003",522.0,181.145,472.0722
"SQNP","LMCC","SEGI","LMCC000700003",489.3,153.244,403.1747
"SQNP","LMCC","SEGI","LMCC000700006",222.3,19.9742,59.001
"SQNP","LMCC","SEGI","LMCC000700006",229.0,21.5641,63.4208
"SQNP","LMCC","SEGI","LMCC000700006",219.9,19.4228,57.4635
"SQNP","LMCC","SEGI","LMCC000800001",231.2,22.1026,64.9133
"SQNP","LMCC","SEGI","LMCC000800001",233.0,22.5492,66.1498
"SQNP","LMCC","SEGI","LMCC000800001",219.0,19.2185,56.8931
"SQNP","LMCC","SEGI","LMCC000800004",214.4,18.1946,54.0301
"SQNP","LMCC","SEGI","LMCC000800004",215.0,18.3262,54.3986
"SQNP","LMCC","SEGI","LMCC000800004",211.0,17.4599,51.9698
"SQNP","LMCC","SEGI","LMCC001000018",231.8,22.2509,65.324
"SQNP","LMCC","SEGI","LMCC001000018",230.0,21.8079,64.0967
"SQNP","LMCC","SEGI","LMCC001000018",221.8,19.8586,58.6787
"SQNP","LMCC","SEGI","LMCC001100003",246.0,25.9396,75.4926
"SQNP","LMCC","SEGI","LMCC001100003",245.0,25.6684,74.748
"SQNP","LMCC","SEGI","LMCC001100003",237.6,23.7156,69.3725
"SQNP","LMCC","ABCO","LMCC001100010",161.0,24.3136,24.0037
"SQNP","LMCC","ABCO","LMCC001100010",164.0,25.5189,25.1218
"SQNP","LMCC","ABCO","LMCC001100010",159.7,23.8025,23.5285
"SQNP","LMCC","SEGI","LMCC001200037",260.0,29.9223,86.3795
"SQNP","LMCC","SEGI","LMCC001200037",266.0,31.7371,91.3124
"SQNP","LMCC","SEGI","LMCC001200037",238.5,23.9481,70.0136
"SQNP","LMCC","SEGI","LMCC001200038",163.4,9.0353,27.9194
"SQNP","LMCC","SEGI","LMCC001200038",180.0,11.5924,35.3173
"SQNP","LMCC","SEGI","LMCC001200038",182.0,11.9271,36.2785
"SQNP","LMCC","SEGI","LMCC001300009",212.0,17.6741,52.5709
"SQNP","LMCC","SEGI","LMCC001300009",215.0,18.3262,54.3986
"SQNP","LMCC","SEGI","LMCC001300009",231.0,22.0533,64.7768
"SQNP","LMCC","SEGI","LMCC001300010",188.0,12.9668,39.254
"SQNP","LMCC","SEGI","LMCC001300010",190.0,13.3253,40.2768
"SQNP","LMCC","SEGI","LMCC001300010",215.0,18.3262,54.3986
"SQNP","LMCC","SEGI","LMCC001600020",403.5,93.0996,251.9736
"SQNP","LMCC","SEGI","LMCC001600020",405.0,93.9966,254.2629
"SQNP","LMCC","SEGI","LMCC001600020",421.0,103.8965,279.4477
"SQNP","LMCC","SEGI","LMCC001600027",364.8,71.7463,197.0768
"SQNP","LMCC","SEGI","LMCC001600027",341.9,60.6823,168.2795
"SQNP","LMCC","SEGI","LMCC001600027",369.0,73.9,202.6518
"SQNP","LMCC","SEGI","LMCC001700007",223.7,20.3003,59.9089
"SQNP","LMCC","SEGI","LMCC001700007",251.5,27.4627,79.6664
"SQNP","LMCC","SEGI","LMCC001700007",248.0,26.4873,76.995
"SQNP","LMCC","SEGI","LMCC001800009",211.0,17.4599,51.9698
"SQNP","LMCC","SEGI","LMCC001800009",213.5,17.9983,53.4801
"SQNP","LMCC","SEGI","LMCC001800009",224.0,20.3706,60.1046
"SQNP","LMCC","SEGI","LMCC001800014",211.7,17.6097,52.3901
"SQNP","LMCC","SEGI","LMCC001800014",207.8,16.7853,50.0739
"SQNP","LMCC","SEGI","LMCC001800014",209.0,17.0364,50.78
"SQNP","LMCC","SEGI","LMCC001900005",260.5,30.071,86.7844
"SQNP","LMCC","SEGI","LMCC001900005",260.0,29.9223,86.3795
"SQNP","LMCC","SEGI","LMCC001900005",260.0,29.9223,86.3795
"SQNP","LMCC","SEGI","LMCC002100007",532.9,191.0884,496.4756
"SQNP","LMCC","SEGI","LMCC002100007",522.0,181.145,472.0722
"SQNP","LMCC","SEGI","LMCC002100007",506.0,167.1353,437.5589
"SQNP","LMCC","SEGI","LMCC002200001",284.4,37.718,107.4611
"SQNP","LMCC","SEGI","LMCC002200001",275.0,34.5834,99.0173
"SQNP","LMCC","SEGI","LMCC002200001",278.0,35.5657,101.6678
"SQNP","LMCC","SEGI","LMCC002800007",431.5,110.7269,296.7438
"SQNP","LMCC","SEGI","LMCC002800007",441.0,117.1384,312.924
"SQNP","LMCC","SEGI","LMCC002800007",495.0,157.9023,414.7239
"SQNP","LMCC","SEGI","LMCC002800019",624.9,288.4758,732.1658
"SQNP","LMCC","SEGI","LMCC002800019",581.5,239.4728,614.2571
"SQNP","LMCC","SEGI","LMCC002800019",600.0,259.6773,663.0242
"SQNP","LMCC","SEGI","LMCC002800021",580.0,237.8784,610.3992
"SQNP","LMCC","SEGI","LMCC002800021",582.0,240.0057,615.5463
"SQNP","LMCC","SEGI","LMCC002800021",596.0,255.2235,652.2932
"DFGY","MUN2","TSHE","MUN2000500019",152.5,15.4837,20.9989
"DFGY","MUN2","TSHE","MUN2000500019",153.6,15.7318,21.3743
"DFGY","MUN2","TSHE","MUN2000500019",161.5,17.5676,24.1879
"DFGY","MUN2","TSHE","MUN2000500019",162.6,17.8307,24.5962
"DFGY","MUN2","PSME","MUN2001700032",151.0,15.811,23.0507
"DFGY","MUN2","PSME","MUN2001800004",162.1,18.6425,27.383
"DFGY","MUN2","PSME","MUN2001800004",164.0,19.1505,28.169
"DFGY","MUN2","PSME","MUN2001800004",164.5,19.2853,28.3781
"DFGY","MUN2","PSME","MUN2001900008",179.0,23.3972,34.8424
"DFGY","MUN2","PSME","MUN2001900008",179.8,23.6354,35.222
"DFGY","MUN2","PSME","MUN2001900008",181.0,23.9949,35.796
"DFGY","MUN2","PSME","MUN2001900008",181.5,24.1455,36.0367
"DFGY","MUN2","PSME","MUN2002100001",178.9,23.3676,34.7951
"DFGY","MUN2","PSME","MUN2002100001",180.5,23.8448,35.5561
"DFGY","MUN2","PSME","MUN2002100001",181.5,24.1455,36.0367
"DFGY","MUN2","PSME","MUN2002100001",182.6,24.4784,36.5698
"DFGY","MUN2","PSME","MUN2002100013",159.1,17.8542,26.1686
"DFGY","MUN2","PSME","MUN2002100013",161.0,18.3515,26.9339
"DFGY","MUN2","PSME","MUN2002100013",161.8,18.5629,27.2601
"DFGY","MUN2","PSME","MUN2002100013",162.6,18.7755,27.5886
"DFGY","MUN2","PSME","MUN2002200005",152.2,16.1058,23.4979
"DFGY","MUN2","PSME","MUN2002200005",152.2,16.1058,23.4979
"DFGY","MUN2","PSME","MUN2002200020",153.7,16.4782,24.0641
"DFGY","MUN2","PSME","MUN2002200020",155.1,16.8297,24.5997
"DFGY","MUN2","PSME","MUN2002200020",157.3,17.3894,25.4555
"DFGY","MUN2","PSME","MUN2002200020",159.6,17.9844,26.3687
"DFGY","MUN2","PSME","MUN2002200025",150.8,15.7621,22.9767
"DFGY","MUN2","PSME","MUN2002200025",150.8,15.7621,22.9767
"DFGY","MUN2","PSME","MUN2002200029",151.5,15.9335,23.2364
"DFGY","MUN2","PSME","MUN2002200029",151.5,15.9335,23.2364
"DFGY","MUN2","PSME","MUN2002200029",151.8,16.0072,23.3483
"DFGY","MUN2","PSME","MUN2002200029",152.2,16.1058,23.4979
"DFGY","MUN2","PSME","MUN2002300006",160.4,18.1937,26.6908
"DFGY","MUN2","PSME","MUN2002300006",165.0,19.4205,28.588
"DFGY","MUN2","PSME","MUN2002300006",165.3,19.5019,28.7144
"DFGY","MUN2","PSME","MUN2002300006",165.6,19.5835,28.8411
"DFGY","MUN2","PSME","MUN2002300009",157.7,17.4922,25.6129
"DFGY","MUN2","PSME","MUN2002300009",158.7,17.7504,26.0091
"DFGY","MUN2","PSME","MUN2002300009",159.3,17.9063,26.2485
"DFGY","MUN2","PSME","MUN2002300009",160.0,18.0889,26.5295
"DFGY","MUN2","PSME","MUN2002300025",164.5,19.2853,28.3781
"DFGY","MUN2","PSME","MUN2002300025",166.5,19.8292,29.2233
"DFGY","MUN2","PSME","MUN2002300025",167.5,20.1039,29.6515
"DFGY","MUN2","PSME","MUN2002300025",168.5,20.3806,30.0833
"DFGY","MUN2","PSME","MUN2002300027",150.2,15.6159,22.7554
"DFGY","MUN2","PSME","MUN2002300027",151.0,15.811,23.0507
"DFGY","MUN2","PSME","MUN2002500043",156.9,17.287,25.2986
"DFGY","MUN2","PSME","MUN2002500043",158.5,17.6986,25.9296
"DFGY","MUN2","PSME","MUN2002500043",159.3,17.9063,26.2485
"DFGY","MUN2","PSME","MUN2002500043",160.5,18.22,26.7312
"DFGY","MUN2","PSME","MUN2002600015",190.0,26.7751,40.2768
"DFGY","MUN2","THPL","MUN2002600021",177.1,11.143,30.3658
"DFGY","MUN2","THPL","MUN2002600021",181.4,11.7581,32.2176
"DFGY","MUN2","THPL","MUN2002600021",180.0,11.5561,31.6075
"DFGY","MUN2","THPL","MUN2002600021",181.5,11.7726,32.2615
"DFGY","MUN2","PSME","MUN2002600022",159.8,18.0367,26.449
"DFGY","MUN2","PSME","MUN2002600022",161.3,18.4306,27.056
"DFGY","MUN2","PSME","MUN2002600022",161.7,18.5364,27.2192
"DFGY","MUN2","PSME","MUN2002600022",164.5,19.2853,28.3781
"DFGY","MUN2","PSME","MUN2002600023",165.0,19.4205,28.588
"DFGY","MUN2","PSME","MUN2002600023",167.9,20.2144,29.8238
"DFGY","MUN2","PSME","MUN2002600023",169.7,20.715,30.6064
"DFGY","MUN2","PSME","MUN2002600023",171.7,21.2783,31.4901
"DFGY","MUN2","PSME","MUN2002600025",176.9,22.7776,33.8575
"DFGY","MUN2","PSME","MUN2002600025",176.0,22.5145,33.4405
"DFGY","MUN2","PSME","MUN2002600025",176.1,22.5437,33.4866
"DFGY","MUN2","PSME","MUN2002600025",175.5,22.369,33.2101
"DFGY","MUN2","THPL","MUN2002600027",180.1,11.5705,31.6509
"DFGY","MUN2","THPL","MUN2002600027",183.0,11.991,32.9235
"DFGY","MUN2","THPL","MUN2002600027",183.0,11.991,32.9235
"DFGY","MUN2","THPL","MUN2002600027",187.3,12.6278,34.8659
"DFGY","MUN2","THPL","MUN2002600034",172.6,10.5164,28.4974
"DFGY","MUN2","THPL","MUN2002600034",174.4,10.765,29.2363
"DFGY","MUN2","THPL","MUN2002600034",175.3,10.8903,29.6099
"DFGY","MUN2","THPL","MUN2002600034",176.5,11.0585,30.1126
"DFGY","MUN2","THPL","MUN2002600039",160.0,8.8558,23.6377
"DFGY","MUN2","THPL","MUN2002600039",176.0,10.9883,29.9025
"DFGY","MUN2","THPL","MUN2002600039",176.0,10.9883,29.9025
"DFGY","MUN2","THPL","MUN2002600044",151.4,7.8026,20.6275
"DFGY","MUN2","THPL","MUN2002700005",155.5,8.2965,22.032
"DFGY","MUN2","THPL","MUN2002700005",159.3,8.7676,23.3835
"DFGY","MUN2","THPL","MUN2002700005",158.4,8.6549,23.059
"DFGY","MUN2","THPL","MUN2002700005",162.2,9.1357,24.4473
"DFGY","MUN2","PSME","MUN2002700007",180.0,23.6952,35.3173
"DFGY","MUN2","PSME","MUN2002700007",180.5,23.8448,35.5561
"DFGY","MUN2","PSME","MUN2002700007",178.7,23.3082,34.7007
"DFGY","MUN2","PSME","MUN2002700007",179.9,23.6653,35.2696
"DFGY","MUN2","THPL","MUN2002700009",191.4,13.2496,36.7801
"DFGY","MUN2","THPL","MUN2002700009",190.5,13.1119,36.3547
"DFGY","MUN2","THPL","MUN2002700009",191.7,13.2956,36.9226
"DFGY","MUN2","THPL","MUN2002700009",196.2,13.9956,39.0993
"DFGY","MUN2","THPL","MUN2002700010",162.5,9.1742,24.5589
"DFGY","MUN2","THPL","MUN2002700010",166.4,9.6819,26.0384
"DFGY","MUN2","THPL","MUN2002700010",166.4,9.6819,26.0384
"DFGY","MUN2","THPL","MUN2002700010",170.3,10.203,27.5697
"DFGY","MUN2","THPL","MUN2002700015",158.0,8.605,22.9157
"DFGY","MUN2","THPL","MUN2002700015",162.0,9.1101,24.373
"DFGY","MUN2","THPL","MUN2002700015",162.6,9.187,24.5962
"DFGY","MUN2","THPL","MUN2002700015",165.7,9.5898,25.769
"DFGY","MUN2","THPL","MUN2002700027",171.6,10.3796,28.0918
"DFGY","MUN2","THPL","MUN2002700027",172.9,10.5577,28.6198
"DFGY","MUN2","THPL","MUN2002700027",174.2,10.7372,29.1536
"DFGY","MUN2","THPL","MUN2002700036",154.7,8.1989,21.7536
"DFGY","MUN2","THPL","MUN2002700036",157.5,8.5428,22.7373
"DFGY","MUN2","THPL","MUN2002700036",158.0,8.605,22.9157
"DFGY","MUN2","THPL","MUN2002700036",160.6,8.9317,23.8569
"DFGY","MUN2","THPL","MUN2002800006",151.5,7.8145,20.6611
"DFGY","MUN2","THPL","MUN2002800006",155.5,8.2965,22.032
"DFGY","MUN2","THPL","MUN2002800006",156.8,8.4562,22.489
"DFGY","MUN2","THPL","MUN2002800006",158.7,8.6923,23.1669
"DFGY","MUN2","PSME","MUN2002800012",158.4,17.6728,25.8899
"DFGY","MUN2","PSME","MUN2002800012",158.4,17.6728,25.8899
"DFGY","MUN2","PSME","MUN2002800012",157.1,17.3382,25.377
"DFGY","MUN2","PSME","MUN2003300026",151.0,15.811,23.0507
"DFGY","MUN2","PSME","MUN2003300026",152.0,16.0565,23.423
"DFGY","MUN2","PSME","MUN2003300026",153.1,16.3288,23.8367
"DFGY","MUN2","PSME","MUN2003400033",154.2,16.6033,24.2546
"DFGY","MUN2","PSME","MUN2003400033",156.0,17.0576,24.9477
"DFGY","MUN2","PSME","MUN2003400033",156.2,17.1084,25.0254
"DFGY","MUN2","PSME","MUN2003400033",158.0,17.5695,25.7314
"DFGY","MUN2","PSME","MUN2003500016",151.1,15.8354,23.0878
"DFGY","MUN2","PSME","MUN2003500019",157.3,17.3894,25.4555
"DFGY","MUN2","PSME","MUN2003500019",160.9,18.3252,26.8933
"DFGY","MUN2","PSME","MUN2003500019",158.6,17.7245,25.9693
"DFGY","MUN2","PSME","MUN2003500019",160.8,18.2988,26.8527
"DFGY","MUN2","PSME","MUN2003600012",168.8,20.4639,30.2136
"DFGY","MUN2","PSME","MUN2003600012",171.5,21.2216,31.401
"DFGY","MUN2","PSME","MUN2003600012",172.8,21.5913,31.9824
"DFGY","MUN2","PSME","MUN2003600012",175.0,22.224,32.9807
"DFGY","MUN2","PSME","MUN2003600028",153.3,16.3785,23.9123
"DFGY","MUN2","PSME","MUN2003600028",150.1,15.5916,22.7186
"DFGY","MUN2","PSME","MUN2003600028",151.4,15.909,23.1992
"DFGY","MUN2","PSME","MUN2003600028",152.8,16.2543,23.7234
"DFGY","MUN2","PSME","MUN2003600037",168.8,20.4639,30.2136
"DFGY","MUN2","PSME","MUN2003600037",169.0,20.5196,30.3006
"DFGY","MUN2","PSME","MUN2003600037",168.0,20.242,29.8669
"DFGY","MUN2","PSME","MUN2003600037",169.7,20.715,30.6064
"DFGY","MUN2","PSME","MUN2004900006",169.1,20.5474,30.3442
"DFGY","MUN2","PSME","MUN2004900006",171.2,21.1367,31.2677
"DFGY","MUN2","PSME","MUN2004900006",172.1,21.3918,31.6686
"DFGY","MUN2","PSME","MUN2004900006",174.7,22.1372,32.8435
"DFGY","MUN2","PSME","MUN2004900010",176.9,22.7776,33.8575
"DFGY","MUN2","PSME","MUN2004900010",174.6,22.1083,32.7978
"DFGY","MUN2","PSME","MUN2004900010",174.7,22.1372,32.8435
"DFGY","MUN2","PSME","MUN2004900010",175.7,22.4272,33.3021
"DFGY","MUN2","PSME","MUN2005900003",153.3,16.3785,23.9123
"DFGY","MUN2","PSME","MUN2005900003",155.4,16.9055,24.7154
"DFGY","MUN2","PSME","MUN2005900003",155.6,16.9561,24.7927
"DFGY","MUN2","PSME","MUN2005900003",156.1,17.083,24.9865
"DFGY","MUN2","PSME","MUN2006000024",150.6,15.7133,22.9028
"DFGY","MUN2","PSME","MUN2006000024",152.5,16.18,23.6105
"DFGY","MUN2","PSME","MUN2006000024",155.5,16.9308,24.754
"DFGY","MUN2","PSME","MUN2006000024",157.7,17.4922,25.6129
"DFGY","MUN2","PSME","MUN2006100007",152.5,16.18,23.6105
"DFGY","MUN2","PSME","MUN2006100007",153.9,16.5282,24.1402
"DFGY","MUN2","PSME","MUN2006100007",155.9,17.0322,24.9089
"DFGY","MUN2","PSME","MUN2006100007",156.3,17.1339,25.0643
"DFGY","MUN2","PSME","MUN2006100017",169.8,20.743,30.6502
"DFGY","MUN2","PSME","MUN2006100017",170.3,20.8832,30.8699
"DFGY","MUN2","PSME","MUN2006100017",171.3,21.165,31.3121
"DFGY","MUN2","PSME","MUN2006100017",172.2,21.4203,31.7133
"DFGY","MUN2","PSME","MUN2006100027",162.7,18.8022,27.6298
"DFGY","MUN2","PSME","MUN2006100027",163.8,19.0967,28.0857
"DFGY","MUN2","PSME","MUN2006100027",165.5,19.5563,28.7989
"DFGY","MUN2","PSME","MUN2006100027",166.4,19.8018,29.1807
"DFGY","MUN2","PSME","MUN2006200008",150.9,15.7865,23.0137
"DFGY","MUN2","PSME","MUN2006200008",152.4,16.1552,23.5729
"DFGY","MUN2","PSME","MUN2006200008",153.3,16.3785,23.9123
"DFGY","MUN2","PSME","MUN2006200027",167.4,20.0764,29.6085
"DFGY","MUN2","PSME","MUN2006200027",167.9,20.2144,29.8238
"DFGY","MUN2","PSME","MUN2006200027",169.6,20.687,30.5626
"DFGY","MUN2","PSME","MUN2006200027",173.6,21.8203,32.3433
"DFGY","MUN2","PSME","MUN2006200028",160.0,18.0889,26.5295
"DFGY","MUN2","PSME","MUN2006200028",161.0,18.3515,26.9339
"DFGY","MUN2","PSME","MUN2006200028",160.1,18.1151,26.5697
"DFGY","MUN2","PSME","MUN2006200028",162.8,18.8289,27.6711
"DFGY","MUN2","PSME","MUN2006200035",155.0,16.8044,24.5612
"DFGY","MUN2","PSME","MUN2006500009",162.3,18.6956,27.4651
"DFGY","MUN2","PSME","MUN2006500009",163.5,19.0161,27.9609
"DFGY","MUN2","PSME","MUN2006500009",163.1,18.909,27.795
"DFGY","MUN2","PSME","MUN2006500009",159.8,18.0367,26.449
"DFGY","MUN2","PSME","MUN2006500022",155.1,16.8297,24.5997
"DFGY","MUN2","PSME","MUN2006500022",154.1,16.5783,24.2164
"DFGY","MUN2","PSME","MUN2006500022",156.2,17.1084,25.0254
"DFGY","MUN2","PSME","MUN2006500022",157.5,17.4408,25.5341
"DFGY","MUN2","PSME","MUN2006600011",162.7,18.8022,27.6298
"DFGY","MUN2","PSME","MUN2006600015",167.6,20.1315,29.6945
"DFGY","MUN2","PSME","MUN2006600015",168.7,20.4361,30.1701
"DFGY","MUN2","PSME","MUN2006600015",170.7,20.9957,31.0464
"DFGY","MUN2","PSME","MUN2006600015",171.1,21.1085,31.2234
"DFGY","MUN2","PSME","MUN2007300018",174.9,22.195,32.9349
"DFGY","MUN2","PSME","MUN2007300024",155.9,17.0322,24.9089
"DFGY","MUN2","PSME","MUN2007300024",158.3,17.6469,25.8502
"DFGY","MUN2","PSME","MUN2007300024",159.2,17.8802,26.2085
"DFGY","MUN2","PSME","MUN2007300024",160.3,18.1675,26.6504
"DFGY","MUN2","PSME","MUN2007800028",157.5,17.4408,25.5341
"DFGY","MUN2","PSME","MUN2007800028",159.4,17.9323,26.2885
"DFGY","MUN2","PSME","MUN2007800028",160.0,18.0889,26.5295
"DFGY","MUN2","PSME","MUN2007800028",161.7,18.5364,27.2192
"DFGY","MUN2","PSME","MUN2007900033",164.8,19.3664,28.5039
"DFGY","MUN2","PSME","MUN2007900033",163.6,19.043,28.0024
"DFGY","MUN2","PSME","MUN2007900033",164.7,19.3393,28.4619
"DFGY","MUN2","PSME","MUN2007900033",167.5,20.1039,29.6515
"DFGY","MUN2","PSME","MUN2008700006",152.0,16.0565,23.423
"DFGY","MUN2","PSME","MUN2008700006",152.2,16.1058,23.4979
"DFGY","MUN2","PSME","MUN2008700006",152.5,16.18,23.6105
"DFGY","MUN2","PSME","MUN2008700007",152.3,16.1305,23.5354
"DFGY","MUN2","PSME","MUN2008700007",154.7,16.7289,24.4459
"DFGY","MUN2","PSME","MUN2008700007",156.3,17.1339,25.0643
"DFGY","MUN2","PSME","MUN2008700007",158.2,17.6211,25.8106
"DFGY","MUN2","PSME","MUN2008700009",150.6,15.7133,22.9028
"DFGY","MUN2","PSME","MUN2008700009",150.6,15.7133,22.9028
"DFGY","MUN2","PSME","MUN2008700009",152.6,16.2047,23.6481
"DFGY","MUN2","PSME","MUN2008800023",151.2,15.8599,23.1249
"DFGY","MUN2","PSME","MUN2008800023",152.2,16.1058,23.4979
"DFGY","MUN2","PSME","MUN2008800023",152.6,16.2047,23.6481
"DFGY","MUN2","PSME","MUN2008800023",154.0,16.5532,24.1783
"DFGY","MUN2","THPL","MUN2009000035",150.4,7.6844,20.2932
"DFGY","MUN2","THPL","MUN2009000035",152.3,7.9097,20.9311
"DFGY","MUNA","PSME","MUNA001900012",163.3,18.9625,27.8779
"DFGY","MUNA","PSME","MUNA001900012",165.1,19.4477,28.6301
"DFGY","MUNA","PSME","MUNA001900012",168.1,20.2697,29.9101
"DFGY","MUNA","PSME","MUNA001900012",168.1,20.2697,29.9101
"DFGY","MUNA","PSME","MUNA001900012",168.4,20.3528,30.04
"DFGY","MUNA","PSME","MUNA001900012",169.7,20.715,30.6064
"DFGY","MUNA","PSME","MUNA001900012",168.4,20.3528,30.04
"DFGY","MUNA","PSME","MUNA001900012",170.1,20.827,30.7819
"DFGY","MUNA","PSME","MUNA001900012",169.0,20.5196,30.3006
"DFGY","MUNA","THPL","MUNA002700025",151.9,7.862,20.7958
"DFGY","MUNA","PSME","MUNA003500003",152.5,16.18,23.6105
"DFGY","MUNA","PSME","MUNA003500003",152.5,16.18,23.6105
"DFGY","MUNA","PSME","MUNA003500003",153.1,16.3288,23.8367
"DFGY","MUNA","PSME","MUNA003500003",154.0,16.5532,24.1783
"DFGY","MUNA","PSME","MUNA003500003",150.4,15.6646,22.829
"DFGY","MUNA","PSME","MUNA003500003",151.4,15.909,23.1992
"DFGY","MUNA","PSME","MUNA004900003",150.6,15.7133,22.9028
"DFGY","MUNA","PSME","MUNA005900007",158.0,17.5695,25.7314
"DFGY","MUNA","PSME","MUNA005900007",158.0,17.5695,25.7314
"DFGY","MUNA","PSME","MUNA005900007",163.6,19.043,28.0024
